PETITION_NBR,FILING_DATE,OFFICIAL_TITLE,TYPE,STATUS,ASSOCIATION_ROLE,ASSOCIATION_NAME,RESIDENCY_COUNTRY,GOAL,SIGN_NBR_ELECTRONIC,SIGN_NBR_PAPER,MOTIVATION
483,04/02/2015,"Pétition contre le Règlement grand-ducal « ouverture de chasse pour l'année cynégétique 2015/16 »
Petition gegen die Ausführungsbestimmung (RGD) « ouverture de chasse pour l'année cynégétique 2015/16 »",PUB,CLOTUREE,Président,"Fédération St-Hubert des Chasseurs du Grand-Duché de Luxembourg",LU,"Fédération St. Hubert des chasseurs du Grand-Duché de Luxembourg (FSHCL)
Unterstützt von :	
- Fédération luxembourgeoise des pêcheurs sportifs (FLPS)
- Fédération des Syndicats de chasse du Luxembourg (FLSC)
- Centrale du chien de chasse (CCC)
- Centrale paysanne luxembourgeoise
- Fraie Letzebuerger Baureverband (FLB)
- Baueren-Allianz
- Cochy (Marque nationale de la viande de porc)
- Vereinigung Luxemburger Schweinezüchter
- Dachverband Luxemburger Schaf- und Ziegenzuchtverbände
- Union des Sociétés avicoles du Grand-Duché de Luxembourg (USAL)

Petition gegen die Ausführungsbestimmung (RGD) « ouverture de chasse pour l\u2019année cynégétique 2015/16 ». 
Diese Petition betrifft zwei spezifische Punkte der genannten Ausführungsbestimmung :
1.	Gegen die Einführung einer \u201Ejagdfreien Zeit\u201C (Art. 5, §§ a.6 & d),
2.	Gegen eine ganzjährige Schonzeit für den Fuchs.

Erklärungen :
ad 1. : 	Die Einführung einer \u201Ejagdfreien Zeit\u201C stellt in den Augen der Unterzeichner:
- einen inakzeptablen Eingriff in die jagdliche Organisation des Pächters, 
- einen inakzeptablen Eingriff in das Eigentumsrecht der Grundbesitzer,
- eine nicht tolerierbare Diskriminierung des Jägers gegenüber anderen Natur(be-)nutzern, sowie 
- eine völligst unbegründete Unterschutzstellung der dem Wild gleichgestellten nicht einheimischen Arten dar (Waschbär, Marderhund, Bisamratte).
Die Einführung einer Schonzeit für Wildschweine im Wald ist zudem unverantwortlich bei hohen Wildschäden und einer drohenden Ausbreitung der afrikanischen Schweinepest.
ad 2. :	Die Einführung einer ganzjährigen Schonzeit für den Fuchs ist eine unrealistische und unverantwortliche ideologiegeprägte Entscheidung, die unvermeidlich zu einem drastischen Anstieg der Fuchspopulation in Luxemburg führen wird. 
Deren Konsequenzen werden unter anderem sein: 
- Imminentes Existenzrisiko für stark bedrohte Arten (Rebhuhn, Haselhuhn, Kiebitz) und Niedergang anderer abnehmender Arten (Hase, Feldhamster, Feldlerche). Sämtliche wissenschaftlichen Studien belegen den signifikant negativen Einfluss des Fuchses auf seine potenziellen Beutetiere. Es ist ein geradezu absurder Vorschlag, einen der stärksten Kulturfolger zu schützen, während seine Beutetiere durch Flächennutzung bereits ein Populationsminimum erreicht haben; 
- Erhöhtes Krankheitsrisiko für Mensch und Tier (Tollwut, Fuchsbandwurm, Afrikanische Schweinepest, Räude usw.). Seit dem Anstieg der Fuchspopulationen sind die Neuinfektionen des Menschen mit alveolärer Echinokokkose deutlich angestiegen. Wir fordern die Offenlegung der Zahlen über die Neuinfektionen in Luxemburg. Risikogruppen sind vor allem Bauern, Tierzüchter, Gemüsegärtner und Waldarbeiter; 
- Unmöglichkeit der Landwirte, der Schaf- und Ziegenhalter, sowie der Kleintierzüchter sich gegen Einfälle bei ihren Tieren zu wehren sowie ihre Viehbestände gegen eingeschleppte Krankheitserreger zu schützen;
- Zunahme von Verkehrsunfällen mit Füchsen.",10317,0,
484,12/02/2015,"L'histoire du Général Patton ",PUB,IRRECEVABLE,,,LU,,,,
484,05/03/2015,"L'histoire du Général Patton ",ORD,RECLASSE_IRRECEVABLE,,,LU,"Mon but est de mettre près de la statue située à Ettelbruck une statue d'un bull terrier  Le Général Patton a eu un chien nommé Willy et il s'agissait d'un bull terrier . En Amérique il y a une statue de lui avec son bull terrier. Ici à Ettelbruck il est sans son bull terrier !! Suite à beaucoup de réactions sur notre site facebook (kampfschmuser Letzebuerg ) j'ai pris la décision de faire une pétition . ",,,
485,12/02/2015,"Fir dass Proprietären d'Immobilièreskäschten bezuelen amplaz de Locataire.",PUB,CLOTUREE,,,LU,"Mat dëser Pétitioun erhoffen ech mer et ze erreechen, dass wann et zu enger Locatioun vun engem Private kennt, de Proprietaire d'Agence zu 100% bezilt. Am Moment ass et jo sou dass de Locataire d'Immobilièreskäschten iwwerhëlt. Dat heescht de Locataire muss nodeems e schonn zwee bis dräi Méint ""Garantie Bancaire"" bezilt, och nach Käschte vun der Immobilière bezuelen. A mengen Aen ass dat net fair. Vill Familljen oder eenzel Persounen hu Schwieregkeeten iwwerhaapt d'Suen zesummen ze kréie fir ee Loyer. Menger Meenung wier et och eng falsch Approche iergend eng Hëllef ze ginn (vum Staat). Ech ginn dovunner aus, wann ee Proprietaire säin Appartement verloune kann, kann en och Käschten iwwerhuelen",119,,
486,18/02/2015,"Fir d'Ofschafe vun der Lëtzebuerger Souveränitéit an Onofhängegkeet a fir d'Annexioun un d'belscht Kinnekräich",PUB,RETIREE,,,LU,"Vu, dass d'Lëtzebuerger Vollek net alleng eens schéngt ze ginn a säin absoluten Souverain wëll opginn, wär et besser wann de Lëtzebuerger Staat als solchen ging ophalen ze existéieren an nees en Deel vum belsche Kinnekräich ginn. Dës Petitioun soll demno den Traité de Londres vun 1839 deelweis réckgängeg maachen an eist Land nees belsch maachen.",,,
487,21/02/2015,"«  Nonante-neuf au lieu de quatre-vingt-dix-neuf »
",PUB,RECLASSEE,,,LU,"		

Autoriser voire imposer l'apprentissage dans les écoles et l'utilisation courante, journalière et administrative dans notre pays des noms de nombre :

	- septante au lieu de soixante-dix
	- octante au lieu de quatre-vingt
	- nonante au lieu de quatre-vingt-dix

tels qu'ils sont en usage en Belgique et en Suisse romande. Ces noms de nombre en « ante » constituent d'ailleurs la suite logique aux précédents : ..quarante, cinquante, soixante ; pareil ordre logique se présente d'ailleurs également en anglais ( ...seventy, eighty, ninety) et en allemand (\u2026 siebzig, achtzig, neunzig)

Les noms des nombres en cause selon le bon langage en France ne sont guère pratiques en cas de 
prise de notes rapide d'un rapport chiffré ; exemple : la prononciation du chiffre 99 : en entendant : quatre  on note 4, pour le biffer et le remplacer d'abord par un  80 dès la perception du -vingt, ensuite, après la prononciation du -dix par un 90 pour arriver finalement après avoir entendu le -neuf, à la notation  \u20184 80 90 \u2018 99.

Noter 9 puis 9 en entendant dire nonante-neuf est sans doute beaucoup plus pratique et sans risque d'erreurs. 

Le chiffre  77 888 999 en toutes lettres:
Soixante-dix-sept millions huit-cent-quatre-vingt-huit-mille-neuf-cent-quatre-vingt-dix-neuf  
serait à remplacer par 
Septante-sept millions huit-cent-octante-huit-mille-neuf-cent-nonante-neuf
ce qui présente un énoncé claire et facile à mémoriser.

Les « soixante-dix », «  quatre-vingt », et « quatre-vingt-dix » resteront réservés aux championnats  d'orthographie. 

",36,,
487,03/06/2015,"«  Nonante-neuf au lieu de quatre-vingt-dix-neuf »
",ORD,CLOTUREE,,,LU,"		

Autoriser voire imposer l'apprentissage dans les écoles et l'utilisation courante, journalière et administrative dans notre pays des noms de nombre :

	- septante au lieu de soixante-dix
	- octante au lieu de quatre-vingt
	- nonante au lieu de quatre-vingt-dix

tels qu'ils sont en usage en Belgique et en Suisse romande. Ces noms de nombre en « ante » constituent d'ailleurs la suite logique aux précédents : ..quarante, cinquante, soixante ; pareil ordre logique se présente d'ailleurs également en anglais ( ...seventy, eighty, ninety) et en allemand (\u2026 siebzig, achtzig, neunzig)

Les noms des nombres en cause selon le bon langage en France ne sont guère pratiques en cas de 
prise de notes rapide d'un rapport chiffré ; exemple : la prononciation du chiffre 99 : en entendant : quatre  on note 4, pour le biffer et le remplacer d'abord par un  80 dès la perception du -vingt, ensuite, après la prononciation du -dix par un 90 pour arriver finalement après avoir entendu le -neuf, à la notation  \u20184 80 90 \u2018 99.

Noter 9 puis 9 en entendant dire nonante-neuf est sans doute beaucoup plus pratique et sans risque d'erreurs. 

Le chiffre  77 888 999 en toutes lettres:
Soixante-dix-sept millions huit-cent-quatre-vingt-huit-mille-neuf-cent-quatre-vingt-dix-neuf  
serait à remplacer par 
Septante-sept millions huit-cent-octante-huit-mille-neuf-cent-nonante-neuf
ce qui présente un énoncé claire et facile à mémoriser.

Les « soixante-dix », «  quatre-vingt », et « quatre-vingt-dix » resteront réservés aux championnats  d'orthographie. 

",,,
488,22/02/2015,"Neutralité du genre au niveau de la signalisation routière 
",PUB,RECLASSEE,,,LU,"Le but de cette pétition est de demander la révision du Code de la Route afin d\u2019introduire dans la réglementation des panneaux de signalisation la neutralité au niveau du genre des personnes y représentées. 
En effet, pour certains panneaux, la personne y représentée fait partie d\u2019un des deux genres et exclut visuellement de ce fait les personnes du genre opposé.
",24,,
488,06/07/2015,"Neutralité du genre au niveau de la signalisation routière 
",ORD,CLOTUREE,,,LU,"Le but de cette pétition est de demander la révision du Code de la Route afin d\u2019introduire dans la réglementation des panneaux de signalisation la neutralité au niveau du genre des personnes y représentées. 
En effet, pour certains panneaux, la personne y représentée fait partie d\u2019un des deux genres et exclut visuellement de ce fait les personnes du genre opposé.
",,,
489,23/02/2015,"Contre la fermeture de la Clinique Ste-Marie à Esch-sur-Alzette",ORD,CLOTUREE,Président,"Délégation du personnel",LU,,,,
490,01/03/2015,"Fir en héije Niveau am Stauséi",PUB,RECLASSEE,,,LU,"Durant les étés 2011 et 2014 le lac de la Haute Sûre a présenté un niveau de remplissage très bas. Ceci dès le printemps. En 2014 des travaux de rénovation de murs de soutènement normalement sous eau à Liefrange n'ont pas été terminés jusqu'au 1er avril. En 2011 aucune cause visible dans la région n'interdisait la retenue d'eau. Ces deux années là, la période des crues de janvier et février jusqu'à fin mars n'a pas été mise à profit pour remplir la retenue à son niveau de conception. En avril le remplissage se trouvait à 6 mètres en dessous du plein. La combinaison avec un été sec en 2011 a fait descendre le niveau à -12 mètres du maximum. En 2014, après un printemps sec de mars à juin, heureusement un été à pluies abondantes a permis de garder le niveau à -7 mètres du plein. 

Le manque d'eau retenue impacte les activités touristiques et sportives sur le site, notamment:
 - du ministère des sports à Lultzhausen (difficulté e.a. de mettre les bateaux de sauvetage à moteur à l'eau),
 - du Solarboot qui devait partir sur des pontons de fortune
 - de la base nautique à Liefrange (niveau d'eau en fin de rampe de mise à l'eau; seulement 1 ponton d'amarrage flottant sur l'eau; une douzaine reposant sur terre)
 - dito pour les visiteurs des bases nautiques à Insenborn et à Lultzhausen et des autres infrastructures 
- des résidents et touristes sur les plages de Liefrange et Insenborn qui devaient traverser jusqu'à 30 mètres de ""plage"" d'ardoises; ceci a mené à ouvrir des nouvelles plages sauvages sur lesquelles des dépôts d'ordures tous azimuts s'accumulaient en des endroits normalement sous eau -des pêcheurs du lac qui ne pouvaient pas accéder à leurs barques 
- les pêcheurs de la Haute Sûre en aval du lac voyaient baisser le débit de compensation à des niveaux où la pêche devenait impraticable. En septembre après une saison asséchée, les chasses subites et importantes à 4°C dans la vallée de la Haute Sûre impactaient une 2ème fois la pêche à la truite. A mentionner également les poissons, moules d'eau douce et invertébrés du lac, leur nourriture et leur progéniture qui, ne disposant pas d'un habitat d'une surface immergée maximale en continu, voient leurs populations diminuer. 

Serait-il possible:
 - d\u2019organiser que les eaux retenues dans le lac le soient de sorte à ce que le niveau de conception soit atteint chaque année, à une date utile pour disposer de réserves d'eau suffisantes pour l'été, pour la réserve d\u2019eau potable, les touristes, les résidents, les sports nautiques et les pêcheurs? 
- de limiter les chasses d'eau au volume arrivant journalièrement des cours d'eau alimentant le lac, après prise en compte des prélèvements de la SEBES?
 - de limiter les crues dans la Sûre en aval du lac par un débit d'écoulement dosé sur la journée? 
",228,,
490,11/05/2015,"Fir en héije Niveau am Stauséi",ORD,CLOTUREE,,,LU,"Durant les étés 2011 et 2014 le lac de la Haute Sûre a présenté un niveau de remplissage très bas. Ceci dès le printemps. En 2014 des travaux de rénovation de murs de soutènement normalement sous eau à Liefrange n'ont pas été terminés jusqu'au 1er avril. En 2011 aucune cause visible dans la région n'interdisait la retenue d'eau. Ces deux années là, la période des crues de janvier et février jusqu'à fin mars n'a pas été mise à profit pour remplir la retenue à son niveau de conception. En avril le remplissage se trouvait à 6 mètres en dessous du plein. La combinaison avec un été sec en 2011 a fait descendre le niveau à -12 mètres du maximum. En 2014, après un printemps sec de mars à juin, heureusement un été à pluies abondantes a permis de garder le niveau à -7 mètres du plein. 

Le manque d'eau retenue impacte les activités touristiques et sportives sur le site, notamment:
 - du ministère des sports à Lultzhausen (difficulté e.a. de mettre les bateaux de sauvetage à moteur à l'eau),
 - du Solarboot qui devait partir sur des pontons de fortune
 - de la base nautique à Liefrange (niveau d'eau en fin de rampe de mise à l'eau; seulement 1 ponton d'amarrage flottant sur l'eau; une douzaine reposant sur terre)
 - dito pour les visiteurs des bases nautiques à Insenborn et à Lultzhausen et des autres infrastructures 
- des résidents et touristes sur les plages de Liefrange et Insenborn qui devaient traverser jusqu'à 30 mètres de ""plage"" d'ardoises; ceci a mené à ouvrir des nouvelles plages sauvages sur lesquelles des dépôts d'ordures tous azimuts s'accumulaient en des endroits normalement sous eau -des pêcheurs du lac qui ne pouvaient pas accéder à leurs barques 
- les pêcheurs de la Haute Sûre en aval du lac voyaient baisser le débit de compensation à des niveaux où la pêche devenait impraticable. En septembre après une saison asséchée, les chasses subites et importantes à 4°C dans la vallée de la Haute Sûre impactaient une 2ème fois la pêche à la truite. A mentionner également les poissons, moules d'eau douce et invertébrés du lac, leur nourriture et leur progéniture qui, ne disposant pas d'un habitat d'une surface immergée maximale en continu, voient leurs populations diminuer. 

Serait-il possible:
 - d\u2019organiser que les eaux retenues dans le lac le soient de sorte à ce que le niveau de conception soit atteint chaque année, à une date utile pour disposer de réserves d'eau suffisantes pour l'été, pour la réserve d\u2019eau potable, les touristes, les résidents, les sports nautiques et les pêcheurs? 
- de limiter les chasses d'eau au volume arrivant journalièrement des cours d'eau alimentant le lac, après prise en compte des prélèvements de la SEBES?
 - de limiter les crues dans la Sûre en aval du lac par un débit d'écoulement dosé sur la journée? 
",,,
